club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
A. Bielefeld II,2016-12-05,Nils Drube,Reserve,Regionalliga West,4,False,,
A. Bielefeld II,2012-06-30,Jörg Weber,Reserve,Regionalliga West,4,False,,
Arm. Bielefeld,2012-06-30,Markus von Ahlen,Senior,2. Bundesliga,2,True,0.8,
Arm. Bielefeld,2022-08-17,Marco Kostmann,Senior,2. Bundesliga,2,True,0.85,
Yverdon Sport,2022-06-30,Alexandre Barthe,Senior,Swiss Challenge League,2,False,0.2,
Grasshoppers,2020-02-08,Uli Forte,Senior,Swiss Super League,1,True,0.85,
FC Zürich,2018-02-20,Uli Forte,Senior,Swiss Super League,1,True,0.85,
BSC Young Boys,2015-08-06,Uli Forte,Senior,Swiss Super League,1,True,0.85,
Grasshoppers,2013-06-30,Uli Forte,Senior,Swiss Super League,1,True,0.8,
FC St. Gallen,2011-03-01,Uli Forte,Senior,Swiss Super League,1,True,0.8,
FC Wil 1900,2008-06-30,Urs Schönenberger,Senior,Swiss Super League,1,True,0.8,
Red Star ZH,2006-06-30,Henk van Stee,Senior,Eredivisie,1,True,0.8,
Arm. Bielefeld,2021-03-01,Uwe Neuhaus,Senior,Bundesliga,1,True,0.85,
Dynamo Dresden,2018-08-22,Uwe Neuhaus,Senior,2. Bundesliga,2,True,0.85,
Union Berlin,2014-06-30,Uwe Neuhaus,Senior,2. Bundesliga,2,False,,
RW Essen,2006-11-08,Uwe Neuhaus,Senior,Regionalliga Nord,3,True,0.85,
B. Dortmund II,2005-04-23,Thomas Berthold,Reserve,Regionalliga Nord,3,False,,
VfB Hüls,1998-06-30,Wolfgang Jerat,Senior,Regionalliga West/Südwest,3,True,0.8,
Wattenscheid II,1996-06-30,Frank Neubarth,Reserve,Oberliga Westfalen,4,False,,
SV Rödinghausen,2025-06-30,Enrico Maaßen,Senior,3. Liga,Third Tier,False,0.2,
Arm. Bielefeld,2017-03-20,Norbert Meier,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2016-11-14,Norbert Meier,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2016-11-06,Norbert Meier,Senior,2. Bundesliga,2,True,0.85,
Bielefeld U19,2016-11-14,Norbert Elgert,Youth,U19 Bundesliga West,1,True,0.8,
FC Ingolstadt,2023-01-31,Rüdiger Rehm,Senior,3. Liga,Third Tier,True,0.8,
Wehen Wiesbaden,2021-10-25,Rüdiger Ziehl,Senior,3. Liga,Third Tier,True,0.85,
Arm. Bielefeld,2016-10-22,Norbert Meier,Senior,2. Bundesliga,2,True,0.85,
Sonnenhof-Gr.,2016-06-30,Uwe Rapolder,Senior,3. Liga,Third Tier,False,,
Sonnenhof-Gr.,2014-10-27,Uwe Rapolder,Senior,3. Liga,Third Tier,True,0.85,
Sonnenhof-Gr.,2010-06-30,Uwe Rapolder,Senior,3. Liga,Third Tier,False,,
Sonnenhof-Gr.,2012-06-30,Uwe Rapolder,Senior,3. Liga,Third Tier,False,,
SV Meppen,2023-03-04, Rico Schmitt,Senior,3. Liga,Third Tier,True,0.8,
KAS Eupen,2022-02-16,Stefan Krämer,Senior,Jupiler Pro League,1,True,0.85,
KFC Uerdingen,2021-04-13,Stefan Krämer,Senior,3. Liga,Third Tier,True,0.85,
1.FC Magdeburg,2019-12-22,Stefan Krämer,Senior,3. Liga,Third Tier,True,0.85,
KFC Uerdingen,2019-01-28,Stefan Krämer,Senior,3. Liga,Third Tier,True,0.85,
Rot-Weiß Erfurt,2017-10-02,Stefan Emmerling,Senior,3. Liga,Third Tier,True,0.85,
Energie Cottbus,2015-09-19,Stefan Krämer,Senior,3. Liga,Third Tier,True,0.85,
Arm. Bielefeld,2011-09-19,Markus Schupp,Senior,2. Bundesliga,2,True,0.85,
SV Roßbach/V.,2011-06-30,Thomas Kalt,Senior,Oberliga Hessen,5,False,,
Unknown,2002-06-30,Gary Megson,Senior,Football League Second Division,3,True,0.85,
FV Rheinbrohl,2000-06-30,Wolfgang Jerat,Senior,Oberliga Nordrhein,4,True,0.8,
Saalfelden,2022-09-26,Christian Ziege,Senior,Austrian Regionalliga,3,True,0.85,
Saalfelden,2022-06-30,Christian Ziege,Senior,Austrian Regionalliga,3,False,0.2,
Ratchaburi FC,2018-02-22,Pairoj Bodiramik,Senior,Thai League 1,1,True,0.8,
Atl. Baleares ,2017-03-15,Oscar García,Senior,Segunda División B,3,True,0.8,
Unterhaching,2015-03-25,Christian Ziege,Senior,3. Liga,Third Tier,True,0.85,
Germany U18,2014-03-19,Steffen Freund,Youth,UEFA European U-18 Championship,International Youth,False,,
Germany U19,2013-06-30,Christian Horcher,Youth,UEFA European U-19 Championship,International Youth,False,,
Germany U18,2012-06-30,Steffen Freund,Youth,UEFA European U-18 Championship,International Youth,False,,
Germany U19,2011-06-30,Horst Hrubesch,Youth,UEFA European Under-19 Championship,International Youth,False,,
Arm. Bielefeld,2010-11-06,Christian Ziege,Senior,2. Bundesliga,2,True,0.85,
Bor. M'gladbach,2008-12-15,Jos Luhukay,Senior,Bundesliga,1,True,0.85,
Bor. M'gladbach,2008-10-18,Jos Luhukay,Senior,Bundesliga,1,True,0.85,
M'gladbach U17,2007-03-08,Horst Köppel,Youth,U17 Bundesliga West,1,True,0.8,
E. Braunschweig,2021-05-31,Daniel Meyer,Senior,2. Bundesliga,2,True,0.85,
E. Braunschweig,2020-02-25,Marco Antwerpen,Senior,2. Bundesliga,2,True,0.85,
Energie Cottbus,2018-09-08,Claus-Dieter Wollitz,Senior,3. Liga,Third Tier,True,0.85,
Energie Cottbus,2019-06-30,Claus-Dieter Wollitz,Senior,3. Liga,Third Tier,True,0.85,
Viktoria Köln,2014-12-06,Stefan Ruthenbeck,Senior,3. Liga,Third Tier,True,0.85,
Goslarer SC,2013-05-13,Heiko Fliegel,Senior,Regionalliga Nord,4,True,0.8,
Arm. Bielefeld,2010-06-08,Thomas Gerstner,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2010-03-29,Thomas Gerstner,Senior,2. Bundesliga,2,True,0.85,
Kaizer Chiefs,2007-03-05, Ernst Middendorp,Senior,Premier Soccer League,1,True,0.8,
Tractor Sazi,2005-06-30,Valeri Yablochkin,Senior,Iran Pro League,1,True,0.8,
Carl Zeiss Jena,2004-06-07,Thomas Ludewig,Senior,2. Bundesliga,2,True,0.85,
Carl Zeiss Jena,2002-09-12,Joachim Steffens,Senior,2. Bundesliga,2,True,0.85,
Göttingen 05,2002-03-05,Thomas Kost,Senior,Regionalliga Nord,3,True,0.8,
TuS Celle FC,2000-12-13,Frank Schaefer,Senior,Regionalliga Nord,3,True,0.8,
SG Wehrstedt,2000-06-30,Frank Lieberam,Senior,NOFV-Oberliga Süd,4,True,0.8,
Women's footbal,1995-06-30,,,,,,,InternalServerError
SF Salzgitter,1993-06-30,Wolfgang Sidka,Senior,Oberliga Nord,3,True,0.8,
Delbrücker SC,2024-06-30,Thomas Gerstner,Senior,Oberliga Westfalen,5,False,0.2,
Lupo-Martini,2017-10-02,Giovanni D'Ippolito,Senior,Serie D,4,True,0.85,
Pr. Münster,2014-03-31,Ralf Loose,Senior,3. Liga,Third Tier,True,0.85,
RB Leipzig,2014-02-16,Alexander Zorniger,Senior,3. Liga,Third Tier,True,0.85,
Steinhagen,2013-06-30,Thomas Richter,Senior,Oberliga Westfalen,5,False,,
Arm. Bielefeld,2010-03-30,Thomas Gerstner,Senior,2. Bundesliga,2,True,0.85,
A. Bielefeld II,2008-06-30,Thomas Gerstner,Reserve,Regionalliga Nord,4,False,,
Arm. Bielefeld,2007-12-15,Ernst Middendorp,Senior,Bundesliga,1,True,0.85,
A. Bielefeld II,2007-12-10,Thomas Gerstner,Reserve,Regionalliga Nord,4,True,0.8,
Bielefeld U19,2007-02-15,Thomas von Heesen,Youth,U19 Bundesliga,1,True,0.8,
SV Straelen,2022-02-28,Christian Britscho,Senior,Regionalliga West,4,True,0.85,
K. Offenbach,2011-04-30,Wolfgang Frank,Senior,3. Liga,Third Tier,True,0.85,
Arm. Bielefeld,2010-03-11,Thomas Gerstner,Senior,2. Bundesliga,2,True,0.85,
Sturm Graz,2009-06-23,Franz Hasil,Senior,Austrian Bundesliga,1,True,0.8,
FC Schönberg 95,2007-06-30,Frank Pagelsdorf,Senior,Oberliga Nord,4,True,0.8,
SV Straelen,2003-06-30,Heiko Herrlich,Senior,Regionalliga Nord,3,True,0.8,
Carl Zeiss Jena,1999-11-08,Thomas Weber,Senior,2. Bundesliga,2,True,0.85,
SV Meppen,2023-08-16, Rico Schmitt,Senior,3. Liga,Third Tier,True,0.8,
Moroka Swallows,2023-03-06,Dylan Kerr,Senior,DStv Premiership,1,True,0.8,
Maritzburg Utd.,2022-06-30,Ernst Middendorp,Senior,South African Premier Division,1,True,0.85,
Saint George SA,2020-11-24,Giovanni Solinas,Senior,Ethiopian Premier League,1,True,0.8,
Kaizer Chiefs,2020-09-09,Ernst Middendorp,Senior,Premier Soccer League,1,True,0.85,
Bangkok Utd.,2018-12-06,Alexandre Gama,Senior,Thai League 1,1,True,0.85,
Maritzburg Utd.,2016-11-24,Clive Barker,Senior,Premier Soccer League,1,True,0.85,
FS Stars,2015-12-21,Tom Saintfiet,Senior,Premier Soccer League,1,True,0.8,
Chippa United,2015-03-30,Roger Sikhakhane,Senior,PSL,1,True,0.8,
Bloem. Celtic,2014-12-15,Veselin Jelušić,Senior,Premier Soccer League,1,True,0.8,
Maritzburg Utd.,2013-10-10,Ernst Middendorp,Senior,Premier Soccer League,1,True,0.85,
Golden Arrows,2011-09-30,Steve Komphela,Senior,Premier Soccer League,1,True,0.8,
Maritzburg Utd.,2011-03-12,Ian Palmer,Senior,Premier Soccer League,1,True,0.85,
RW Essen,2009-05-06,Uwe Neuhaus,Senior,3. Liga,Third Tier,True,0.8,
CC Yatai,2008-12-31,Li Shubin,Senior,Chinese Super League,1,True,0.8,
Arm. Bielefeld,2007-12-10,Ernst Middendorp,Senior,Bundesliga,1,True,0.85,
Hearts of Oak,2004-06-30,Cecil Jones Attuquayefio,Senior,Ghana Premier League,1,True,0.8,
FC Augsburg,2003-09-28,Ernst Middendorp,Senior,2. Bundesliga,2,True,0.85,
Asante Kotoko,2002-06-30,Hans-Dieter Schmidt,Senior,Ghana Premier League,1,True,0.8,
VfL Bochum,1999-10-24,Eugen Hach,Senior,Bundesliga,1,True,0.85,
KFC Uerdingen,1999-06-30,Herbert Weinberg,Senior,2. Bundesliga,2,True,0.8,
Arm. Bielefeld,1998-08-17,Eugen Hachmeister,Senior,2. Bundesliga,2,True,0.85,
FC Gütersloh,1994-06-30,Eckhard Krautzun,Senior,2. Bundesliga,2,True,0.8,
VfB Rheine,1992-06-30,Heinz Grundei,Senior,Oberliga Westfalen,3,True,0.8,
Arm. Bielefeld,1990-10-01,Horst Köppel,Senior,Bundesliga,1,True,0.85,
E. Nordhorn,1988-04-18,Willi E. Herkenrath,Senior,Oberliga Nord,3,True,0.85,
VfB Alstätte,1987-06-30,Helmut Benthaus,Senior,Oberliga Baden-Württemberg,3,True,0.8,
RB Leipzig,2024-06-30,Marco Rose,Senior,Bundesliga,1,True,0.85,
M'gladbach II,2022-09-07,Alois Schwartz,Reserve,Regionalliga West,4,True,0.8,
Arm. Bielefeld,2009-06-30,Thomas Gerstner,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2007-03-13,Thomas von Heesen,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2007-02-11,Thomas von Heesen,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2005-06-30,Thomas von Heesen,Senior,2. Bundesliga,2,True,0.8,
Arm. Bielefeld,2000-10-22,Hermann Gerland,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2005-05-10,Thomas von Heesen,Senior,2. Bundesliga,2,True,0.8,
Hamburger SV,2018-05-13,Christian Titz,Senior,Bundesliga,1,True,0.85,
Lechia Gdansk,2015-12-03,Jerzy Brzęczek,Senior,Ekstraklasa,1,True,0.85,
Hamburger SV,2015-02-26,Josef Zinnbauer,Senior,Bundesliga,1,True,0.85,
Lechia Gdansk,2015-08-31,Ricardo Moniz,Senior,Ekstraklasa,1,True,0.85,
SV Kapfenberg,2015-06-30,Kurt Jara,Senior,Austrian Bundesliga,1,True,0.8,
SV Kapfenberg,2013-06-30,Dietmar Pegam,Senior,Austrian Football Bundesliga,1,True,0.8,
SV Kapfenberg,2012-11-10,Werner Gregoritsch,Senior,Austrian Bundesliga,1,True,0.85,
Apol. Limassol,2010-01-28,Sergei Borovsky,Senior,Cypriot First Division,1,True,0.85,
Arm. Bielefeld,2004-03-01,Benno Möhlmann,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2005-05-11,Thomas von Heesen,Senior,2. Bundesliga,2,True,0.85,
Saarbrücken,2001-08-21,Dietmar Hirsch,Senior,2. Bundesliga,2,True,0.85,
Hannover 96,1999-12-31,Erling Basinski,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,1999-06-30,Eugen Hachmeister,Senior,2. Bundesliga,2,True,0.8,
Sonnenhof-Gr.,2015-02-25,Uwe Rapolder,Senior,3. Liga,Third Tier,True,0.85,
Karlsruher SC,2011-03-01,Uwe Rapolder,Senior,2. Bundesliga,2,True,0.85,
1.FC Köln,2005-12-18,Uwe Rapolder,Senior,Bundesliga,1,True,0.85,
LR Ahlen,2002-11-25,Frank Neubarth,Senior,2. Bundesliga,2,True,0.85,
Waldh. Mannheim,2000-06-30,Uwe Rapolder,Senior,2. Bundesliga,2,True,0.85,
Waldh. Mannheim,2001-11-12,Uli Stielike,Senior,2. Bundesliga,2,True,0.85,
FC St. Gallen,1996-04-20,Kurt Jara,Senior,Swiss Super League,1,True,0.8,
FC Monthey,1993-06-30,Jean-Claude Donzé,Senior,Swiss Football League,Third Tier,True,0.8,
Martigny-Sports,1991-10-31,Radu Nunweiller,Senior,Nationalliga B,2,True,0.85,
Germany,2022-12-31,,,,,,,InternalServerError
Germany U21,2025-07-31,Stefan Kuntz,Youth,UEFA U-21 Championship,International,False,,
Germany,2021-09-23,Jesse Marsch,Senior,Bundesliga,1,True,0.85,
Bayern Munich,2020-07-31,Hansi Flick,Senior,Bundesliga,1,False,,
FC Bayern II,2011-04-13,Mehmet Scholl,Reserve,3. Liga,Third Tier,False,,
FC Bayern II,2017-06-30,Tim Walter,Reserve,Regionalliga Bayern,4,False,,
Bayern Munich,2017-06-30,Carlo Ancelotti,Senior,Bundesliga,1,True,0.85,
FC Bayern II,2009-04-26,Mehmet Scholl,Reserve,Regionalliga Süd,4,False,,
SSV Ulm 1846,2001-03-21,Ralf Rangnick,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,2000-10-16,Hermann Gerland,Senior,Bundesliga,1,True,0.85,
TeBe Berlin,1998-11-18,Wolfgang Jerat,Senior,Regionalliga Nordost,3,True,0.85,
1.FC Nuremberg,1996-04-30,Rainer Zobel,Senior,Bundesliga,1,True,0.85,
Bayern Munich,1992-06-30,Jupp Heynckes,Senior,Bundesliga,1,True,0.8,
FC Bayern II,1995-06-30,Hermann Gerland,Reserve,Regionalliga Süd,3,False,,
FC Bayern U19,1991-10-08,Werner Kern,Youth,U-19 Bundesliga,Youth,False,,
1.FC Nuremberg,1990-04-09, Hermann Gerland,Senior,Bundesliga,1,True,0.85,
VfL Bochum,1988-06-30,Rolf Schafstall,Senior,Bundesliga,1,True,0.8,
VfL Bochum U19,1986-06-30,Hermann Gerland,Youth,U-19 Bundesliga,Youth Top Tier,False,,
Ferencváros,2018-06-05,Thomas Doll,Senior,Nemzeti Bajnokság I,1,False,,
SC Wiedenbrück,2014-04-08,Jürgen Röber,Senior,Regionalliga West,4,True,0.85,
RW Oberhausen,2011-10-04,Jürgen Luginger,Senior,3. Liga,Third Tier,True,0.85,
B. Dortmund II,2011-02-23,Theo Schneider,Reserve,Regionalliga West,4,True,0.8,
B. Dortmund U19,2005-04-23,Thomas Berthold,Youth,U19 Bundesliga West,1,False,,
B. Dortmund II,1999-06-30,Edmund Riemer,Reserve,Regionalliga West/Südwest,III,False,,
Bielefeld U19,1998-06-30,Thomas von Heesen,Youth,U19 Bundesliga West,1,False,,
Arm. Bielefeld,1994-06-30,Ingo Peter,Senior,2. Bundesliga,2,True,0.8,
SpVg Olpe,2018-06-30,Thomas Gerstner,Senior,Oberliga Westfalen,5,False,,
Holzwickeder SC,2016-06-30,Thomas Richter,Senior,Oberliga Westfalen,5,False,,
SV Holzwickede,2015-06-30,Thomas Brdaric,Senior,Oberliga Westfalen,5,False,,
SV Holzwickede,2011-06-30,Thomas Brdaric,Senior,Oberliga Westfalen,5,False,,
LR Ahlen,2005-03-01,Frank Geideck,Senior,2. Bundesliga,2,True,0.8,
Jahn Regensburg,2003-11-17,Günter Sebert,Senior,2. Bundesliga,2,True,0.85,
Spfr. Siegen,2003-06-30,Lars Schmidt,Senior,Regionalliga Süd,3,True,0.8,
VfR Sölde,1994-06-30,Gerd Voss,Senior,Oberliga Westfalen,3,True,0.8,
Arm. Bielefeld,1994-02-01,Ingo Peter,Senior,2. Bundesliga,2,True,0.8,
VfR Sölde,1992-06-30,Gerd Voss,Senior,Oberliga Westfalen,3,True,0.8,
Eving-Lindenh.,1989-06-30,Willi Liebach,Senior,Oberliga Westfalen,3,True,0.8,
Wanne-Eickel,1988-06-30,Gerd vom Bruch,Senior,Oberliga Westfalen,3,True,0.8,
Viktoria 08,1987-06-30,Gerd Voss,Senior,Oberliga Westfalen,3,True,0.8,
SpVg Olpe,2009-06-30,Thomas Gerstner,Senior,Oberliga Westfalen,5,False,,
FC Gütersloh,2005-06-30,Thomas Richter,Senior,Oberliga Westfalen,4,True,0.8,
SC Paderborn,1999-10-12,Uwe Erkenbrecher,Senior,Regionalliga West/Südwest,3,True,0.85,
SC Verl,1999-05-25,Franz Brungs,Senior,Regionalliga West/Südwest,3,True,0.8,
Beckumer SV,1996-06-30,Heinz Knüwe,Senior,Oberliga Westfalen,4,True,0.8,
Arm. Bielefeld,1992-06-30,Franz Raschdorf,Senior,2. Bundesliga,2,True,0.8,
SC Verl,1991-04-15,Gerd Roggensack,Senior,Oberliga Westfalen,3,True,0.8,
SC Verl,1987-06-30,Willi Nesensohn,Senior,Oberliga Westfalen,3,False,,
Schloß-Neuhaus,1982-12-06,Willi Entenmann,Senior,Oberliga Westfalen,3,True,0.85,
PSV Wesel,2010-06-30,Fred Rutten,Senior,Eredivisie,1,False,,
Glückauf Möllen,2006-11-02,Frank Neubarth,Senior,Oberliga Nordrhein,4,True,0.85,
VfB Homberg,1992-06-30,Gerd Voss,Senior,Oberliga Westfalen,3,True,0.8,
Arm. Bielefeld,1991-06-30,Horst Köppel,Senior,Bundesliga,1,True,0.8,
Arm. Bielefeld,1988-04-18,Ernst Middendorp,Senior,2. Bundesliga,2,True,0.85,
A. Bielefeld II,2014-06-30,Norbert Eilenfeldt,Reserve,Regionalliga West,4,False,,
Rot Weiss Ahlen,2023-02-15,Christian Hock,Senior,Regionalliga West,4,True,0.8,
Rot Weiss Ahlen,2012-04-02,Ingo Anderbrügge,Senior,3. Liga,Third Tier,True,0.85,
RB Leipzig,2010-05-31,Tino Vogel,Senior,NOFV-Oberliga Süd,4,False,,
Hammer SpVg,2009-06-30,Michael Dausch,Senior,Regionalliga West,4,True,0.8,
LR Ahlen,2003-12-31,Frank Geideck,Senior,2. Bundesliga,2,True,0.8,
Göttingen 05,2000-06-30,Thomas Kost,Senior,Regionalliga Nord,3,True,0.8,
LR Ahlen,1997-09-14,Ewald Lienen,Senior,2. Bundesliga,2,True,0.85,
LR Ahlen,1998-06-30,Ewald Lienen,Senior,2. Bundesliga,2,True,0.85,
LR Ahlen,1996-06-30,Eckhard Krautzun,Senior,2. Bundesliga,2,True,0.8,
Göttingen 05,1991-03-25,Horst Hülß,Senior,Oberliga Nord,Third Tier,True,0.85,
VfB Oldenburg,1989-10-10,Gerd Roggensack,Senior,2. Bundesliga,2,True,0.8,
Arm. Bielefeld,1988-04-11,Ernst Middendorp,Senior,2. Bundesliga,2,True,0.85,
Arm. Bielefeld,1980-11-30,Milovan Beljin,Senior,Bundesliga,1,True,0.85,
Arm. Bielefeld,1973-12-31,Erich Ribbeck,Senior,Bundesliga,1,True,0.8,
Arm. Bielefeld,1973-02-01,Hellmut Meidt,Senior,Bundesliga,1,True,0.8,
FC Chiasso,1986-06-30,Fulvio Bernardini,Senior,Nationalliga B,2,True,0.8,
AC Bellinzona,1984-06-30,Ferruccio Mazzola,Senior,Nationalliga A,1,True,0.8,
Freiburger FC,1979-06-30,Norbert Wagner,Senior,2. Bundesliga,2,True,0.8,
Arm. Bielefeld,1978-10-08,Milovan Beljin,Senior,2. Bundesliga,2,True,0.85,
FSV Frankfurt,1978-06-30,Milovan Beljin,Senior,2. Bundesliga,2,True,0.8,
FC Augsburg,1975-06-30,Kurt Schwarz,Senior,Regionalliga Süd,2,False,,
SSV Reutlingen,1973-06-30,Willi Keim,Senior,Regionalliga Süd,2,False,,
VfL Osnabrück,1985-08-13,Rudolf Faßnacht,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1984-02-14,Ernst-Günter Habig,Senior,2. Bundesliga,2,True,0.85,
Union Solingen,1982-06-30,Horst Buhtz,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1981-08-26,Gerhard Prokop,Senior,2. Bundesliga,2,True,0.8,
SC Herford,1978-06-30,Willi Göttmann,Senior,2. Bundesliga,2,True,0.8,
Wuppertaler SV,1977-10-31,Willi Katner,Senior,2. Bundesliga,2,True,0.85,
Wattenscheid 09,1977-06-30,Willi Nesensohn,Senior,2. Bundesliga,2,False,,
Arm. Bielefeld,1976-06-30,Rudi Faßnacht,Senior,2. Bundesliga,2,True,0.8,
SVA Gütersloh,1974-06-30,Fritz Langner,Senior,Regionalliga West,2,True,0.8,
Arm. Bielefeld,1973-09-30,Hellmut Meidt,Senior,Bundesliga,1,True,0.8,
Arm. Bielefeld,1973-10-11,Hellmut Meidt,Senior,Bundesliga,1,True,0.85,
Willem II,1985-06-30,Jan Brouwer,Senior,Eredivisie,1,True,0.8,
Helmond Sport,1983-06-30,Jan Notermans,Senior,Eerste Divisie,2,True,0.8,
AZ '67,1977-10-25,Cor Brom,Senior,Eredivisie,1,True,0.8,
FC Groningen,1977-06-30,Ron Groenen,Senior,Eredivisie,1,False,,
Go Ahead Eagles,1975-03-23,Barry Hughes,Senior,Eredivisie,1,True,0.8,
Arm. Bielefeld,1972-09-30,Hellmut Meidt,Senior,Bundesliga,1,True,0.8,
Arm. Bielefeld,1972-01-31,Hellmut Meidt,Senior,Bundesliga,1,True,0.8,
VfL Osnabrück,1967-06-30,Kuno Klötzer,Senior,Bundesliga,1,True,0.8,
Holstein Kiel,1966-02-28,Fritz Sachs,Senior,Regionalliga Nord,2,True,0.8,
Arm. Bielefeld,1965-06-30,Hellmut Meidt,Senior,Bundesliga,1,True,0.8,
SV Saar 05,1963-03-31,Kurt Sommerlatt,Senior,Oberliga Südwest,1,True,0.8,
VfL Osnabrück,1962-06-30,Kuno Klötzer,Senior,Oberliga Nord,1,True,0.8,
SC Concordia,1957-06-30,Kurt Dobbriner,Senior,Oberliga Nord,1,True,0.8,
Arm. Bielefeld,1953-06-30,Fritz Kaiser,Senior,Oberliga West,1,True,0.8,
Eintr. Wetzlar,1951-06-30,Kurt Krause,Senior,Oberliga Süd,1,True,0.8,
Chio Waldhof 07,1973-10-14,Kurt Linder,Senior,Nationalliga B,2,True,0.8,
Freiburger FC,1973-06-30,Eugen Böhm,Senior,Regionalliga Süd,2,True,0.8,
FC 08 Villingen,1971-06-30,Rolf Weber,Senior,Amateur Oberliga Südbaden,3,False,,
Chio Waldhof 07,1970-06-30,Kurt Linder,Senior,Nationalliga B,2,True,0.8,
Arm. Bielefeld,1969-10-31,Helmuth Johannsen,Senior,Bundesliga,1,True,0.85,
SW Essen,1966-06-30,Fritz Pliska,Senior,Regionalliga West,2,True,0.8,
Freiburger FC,1964-06-30,Eugen Seybold,Senior,Oberliga Süd,1,True,0.8,
SW Essen,1961-06-30,Kurt Schmidt,Senior,Oberliga West,1,True,0.8,
Freiburger FC,1957-06-30,Hannes Berger,Senior,Oberliga Süd,1,True,0.8,
Chio Waldhof 07,1954-02-23,Kurt Schneider,Senior,Oberliga Süd,1,True,0.8,
Wedeler TSV,1949-06-30,Hans-Heinrich Rehberg,Senior,Oberliga Nord,1,False,,
Schwaben Augsb.,1965-06-30,Hans Hipp,Senior,Regionalliga Süd,2,False,,
FC St. Pauli,1964-06-30,Wilhelm Hemp,Senior,Oberliga Nord,1,False,,
LBV Phönix,1960-06-30,Kurt Sommerlatt,Senior,Oberliga Südwest,1,True,0.8,
SV Sodingen,1958-06-30,Kurt Schmidt,Senior,Oberliga West,1,True,0.8,
Arm. Bielefeld,1957-06-30,Fritz Kaiser,Senior,Oberliga West,1,False,,
Chemie Leipzig,1952-12-31,Hans Wendlandt,Senior,DDR-Oberliga,1,True,0.8,
BSG HW Stendal,1951-06-30,Heinz Köppe,Senior,Oberliga,1,False,,
Frankenthal,1960-06-30,Kurt Sommerlatt,Senior,Oberliga Südwest,1,True,0.8,
Bor. M'gladbach,1957-06-30,Hannes Weisweiler,Senior,Oberliga West,1,False,,
Arm. Bielefeld,1955-06-30,Fritz Kaiser,Senior,Oberliga West,1,False,,
Arm. Bielefeld,1950-06-30,Fritz Kaiser,Senior,Oberliga West,1,True,0.8,
FC 04 Singen,1951-06-30,Karl-Heinz Kipp,Senior,Oberliga Süd,1,False,,
Arm. Hannover,1953-01-31,Fritz Langner,Senior,Oberliga Nord,1,True,0.8,
Preussen Hameln,1952-06-30,Fritz Langner,Senior,Oberliga Nord,1,False,,
Göttingen 05,1949-06-30,Hermann Flick,Senior,Oberliga Nord,1,True,0.8,
Arm. Hannover,1948-06-30,Fritz Ruchay,Senior,Oberliga Nord,1,False,,
Arm. Bielefeld,1938-06-30,Fritz Riesner,Senior,Gauliga Westfalen,1,True,0.8,
VfL Osnabrück,1932-06-30,Otto Rehn,Senior,Gauliga Niedersachsen,1,False,,
Schweinfurt 05,1930-06-30,Hans Tauchert,Senior,Bezirksliga Bayern,2,False,,
Arm. Bielefeld,1924-10-01,Wilhelm Orth,Senior,West German Football Championship,1,True,0.8,
U'haching U19,2023-06-30,Christian Hock,Youth,U19 Bundesliga Süd/Südwest,1,False,,
U'haching U17,2022-06-30,Christian Schneider,Youth,U17 Bundesliga Süd/Südwest,1,False,,
U'haching Yth.,2018-06-30,Alois Schwartz,Youth,Under 19 Bundesliga,Youth Tier 1,False,,
Unterhaching,2023-06-30,Sandro Schwarz,Senior,3. Liga,Third Tier,False,,
U'haching U19,2021-06-30,Alois Schwartz,Youth,U19 Bundesliga Süd/Südwest,1,False,,
DFB-Jugend,2021-03-24,Christian Wörns,Youth,U-19 Bundesliga,1,False,,
Unterhaching,2021-06-30,Arie van Lent,Senior,3. Liga,Third Tier,False,,
M'gladbach II,2020-06-30,Arie van Lent,Reserve,Regionalliga West,4,False,,
M'gladbach II,2015-11-12,Arie van Lent,Reserve,Regionalliga West,4,True,0.8,
M'gladbach U19,2015-09-20,Arie van Lent,Youth,U19 Bundesliga West,1,False,,
K. Offenbach,2013-02-06,Wolfgang Frank,Senior,Regionalliga Südwest,4,True,0.85,
1.FC Kleve,2009-02-28,Erwin Vanderbroeck,Senior,Regionalliga Nord,4,True,0.85,
Unterhaching,2021-03-19,Anderas Bergmann,Senior,3. Liga,Third Tier,True,0.85,
Unterhaching,2020-07-28,Arie van Lent,Senior,3. Liga,Third Tier,True,0.85,
Unterhaching,2015-06-30,Christian Ziege,Senior,3. Liga,Third Tier,True,0.85,
