club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Admira/Wacker,1993-06-30,Herbert Prohaska,Senior,Austrian Bundesliga,1,True,0.8,
Galatasaray,1990-06-30,Mustafa Denizli,Senior,Süper Lig,1,False,,
Lüttringhausen,1984-06-30,Willi Kraus,Senior,Oberliga Nordrhein,3,True,0.8,
FC Schalke 04,1983-01-20,Sigi Schnell,Senior,Bundesliga,1,True,0.85,
Bor. M'gladbach,2004-06-30,Dick Advocaat,Senior,Bundesliga,1,True,0.8,
Bor. Dortmund,2002-06-30,Matthias Sammer,Senior,Bundesliga,1,True,0.85,
RW Essen U19,1976-06-30,Willibert Kremer,Youth,A-Junioren Bundesliga West,1,False,,
SV Meppen,1966-06-30,Heinz Ludewig,Senior,Oberliga Nord,1,False,,
K'lautern II,1991-12-31,Eugen Hach,Reserve,Oberliga Südwest,3,False,,
Eintracht Trier,1982-06-30,Ernst Diehl,Senior,2. Bundesliga,2,True,0.8,
FSV Frankfurt,1981-06-30,Milovan Beljin,Senior,2. Bundesliga,2,True,0.8,
FC Schalke 04,1980-04-22,Ivica Horvat,Senior,Bundesliga,1,True,0.85,
B. Neunkirchen,1979-02-19,Helmut Schneider,Senior,2. Bundesliga,2,True,0.85,
K'lautern II,1976-06-30,Erich Ribbeck,Reserve,Oberliga Südwest,3,False,,
FC Schalke 04,1979-03-17,Udo Lattek,Senior,Bundesliga,1,True,0.85,
Westfalia Herne,1978-03-01,Willi Nier,Senior,2. Bundesliga,2,True,0.8,
RW Essen,1976-09-25,Willi Vordenbäumen,Senior,2. Bundesliga,2,True,0.8,
FC Schalke 04,1975-06-30,Ivica Horvat,Senior,Bundesliga,1,True,0.8,
PAOK Salonika,1971-01-05,Les Shannon,Senior,Alpha Ethniki,1,True,0.8,
Dinamo Zagreb,1970-06-30,Ivan Horvat,Senior,Yugoslav First League,1,True,0.8,
E. Frankfurt,1965-06-30,Paul Oßwald,Senior,Bundesliga,1,False,,
E. Frankfurt,1964-04-17,Paul Oßwald,Senior,Bundesliga,1,True,0.8,
Hannover 96,1989-08-31,Jörg Berger,Senior,Bundesliga,1,True,0.85,
FC 08 Homburg,1989-05-06,Uwe Kliemann,Senior,2. Bundesliga,2,True,0.8,
RW Oberhausen,1986-08-17,Friedhelm Konietzka,Senior,2. Bundesliga,2,True,0.8,
SCC Berlin,1984-06-30,Bernd Sturm,Senior,Oberliga Berlin,3,True,0.8,
Alem. Aachen,1983-04-09,Ernst-Günter Habig,Senior,2. Bundesliga,2,True,0.8,
Stuttg. Kickers,1982-06-30,Hans-Dieter Roos,Senior,2. Bundesliga,2,True,0.8,
Saarbrücken,1980-10-24,Heinz emmerich,Senior,2. Bundesliga,2,True,0.85,
Chio Waldhof 07,1978-10-10,Helmut Richert,Senior,2. Bundesliga Süd,2,True,0.85,
Saarbrücken,1976-10-18,Helmut Schneider,Senior,2. Bundesliga,2,True,0.85,
Pr. Münster,1974-03-18,Hermann Lindemann,Senior,Regionalliga West,2,True,0.85,
Tasmania Berlin,1972-06-30,Gerd Schädlich,Senior,Bundesliga,1,True,0.8,
FC Augsburg,1971-12-15,Slobodan Čendić,Senior,Regionalliga Süd,2,True,0.8,
FC Schalke 04,1971-06-30,Slobodan Čendić,Senior,Bundesliga,1,True,0.8,
FC Schalke 04,1969-06-30,Fritz Langner,Senior,Bundesliga,1,True,0.8,
Tasmania Berlin,1967-06-30,Gerd Schädlich,Senior,Bundesliga,1,True,0.8,
FC Schalke 04,1967-11-13,Fritz Langner,Senior,Bundesliga,1,True,0.85,
Fortuna '54,1967-06-30,František Fadrhonc,Senior,Eredivisie,1,True,0.8,
VfL Osnabrück,1966-01-31,Kuno Klötzer,Senior,Bundesliga,1,True,0.8,
Hamborn 07,1964-06-30,Fritz Langner,Senior,Oberliga West,1,True,0.8,
Wormatia Worms,1965-11-15,Kurt Sommerlatt,Senior,Regionalliga Süd,2,True,0.8,
RW Oberhausen,1964-06-30,Kurt Sobotka,Senior,Bundesliga,1,True,0.8,
FC Schalke 04,1960-06-30,Fritz Szepan,Senior,Oberliga West,1,False,,
Amateure Wattens,1971-06-30,Erich Bäumler,Senior,Austrian Regionalliga,3,False,,
Viktoria Köln,1969-06-30,Hermann Eppenhoff,Senior,Regionalliga West,2,False,,
Karlsruher SC,1962-06-30,Kurt Sommerlatt,Senior,Oberliga Süd,1,True,0.8,
FC Schalke 04,1959-06-30,Edmund Fröhlich,Senior,Oberliga West,1,True,0.8,
Wacker Wien,1954-01-01,Karl Geyer,Senior,Austrian Bundesliga,1,True,0.8,
Floridsdorfer AC,1947-06-30,Karl Schneider,Senior,Austrian Bundesliga,1,True,0.8,
FC Schalke 04,1967-09-27,Fritz Langner,Senior,Bundesliga,1,True,0.85,
FC Schalke 04,1965-07-21,Edmund Faber,Senior,Bundesliga,1,True,0.8,
RW Essen,1956-06-30,Karl-Heinz Marotzke,Senior,Oberliga West,1,True,0.8,
FC Schalke 04,1954-06-30,Fritz Szepan,Senior,Oberliga West,1,False,,
FC Schalke 04,1948-11-30,Fritz Szepan,Senior,Oberliga West,1,True,0.8,
Göttingen 05,1950-04-11,Kurt Krause,Senior,Oberliga Nord,1,True,0.8,
Bremerhaven 93,1950-05-31,Hermann Fuchs,Senior,Oberliga Nord,1,False,,
VfB Stuttgart,2025-06-30,Sebastian Hoeneß,Senior,Bundesliga,1,True,0.85,
TSG Hoffenheim,2022-06-30,Sebastian Hoeneß,Senior,Bundesliga,1,False,,
FC Bayern II,2020-07-26,Sebastian Hoeness,Reserve,3. Liga,Third Tier,False,,
FC Bayern U19,2019-06-30,Holger Seitz,Youth,U19 Bundesliga,1,False,,
FC Bayern YL,2019-06-30,Holger Seitz,Youth,U-19 Bundesliga,1,False,,
RB Leipzig U17,2017-06-30,Robert Klauß,Youth,U17 Bundesliga,1,False,,
RB Leipzig Yth.,2016-06-30,Frank Leipold,Youth,Under 19 Bundesliga,1,False,,
Zehlendorf U19,2013-06-30,Thomas Herbst,Youth,U-19 Bundesliga Nord/Nordost,1,False,,
VfB Stuttgart,2022-12-05,Pellegrino Matarazzo,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2022-10-10,Pellegrino Matarazzo,Senior,Bundesliga,1,True,0.85,
FC Augsburg,2019-06-30,Manuel Baum,Senior,Bundesliga,1,True,0.85,
Nürnberg U17,2018-06-30,Aron Schmidhuber,Youth,U17 Bundesliga Süd/Südwest,1,False,,
Nürnberg U16 ,2017-06-30,Aron Schmidhuber,Youth,U16 Bundesliga,1,False,,
Nürnberg U17,2016-06-30,Aron Schmidhuber,Youth,U17 Bundesliga Süd/Südwest,1,False,,
Nuremberg II,2013-10-07,Michael Wiesinger,Reserve,Regionalliga Süd,4,True,0.85,
Nürnberg Yth.,2012-08-31,Michael Wiesinger,Youth,Under 19 Bundesliga,1,False,,
TSG Hoffenheim,2025-06-30,Pellegrino Matarazzo,Senior,Bundesliga,1,True,0.85,
TSG Hoffenheim,2019-12-29,Alfred Schreuder,Senior,Bundesliga,1,True,0.85,
Hoffenheim U17,2018-01-07,Danny Galm,Youth,U17 Bundesliga,1,False,,
Nürnberg U19,2017-06-30,Aron Schmidhuber,Youth,U19 Bundesliga,1,False,,
Nürnberg U17,2013-06-30,Roger Prinzen,Youth,U17 Bundesliga,1,False,,
Nuremberg II,2012-09-10,Michael Wiesinger,Reserve,Regionalliga Süd,4,True,0.8,
Nuremberg II,2011-06-30,Michael Wiesinger,Reserve,Regionalliga Süd,4,False,,
Nuremberg II,2011-04-11,Michael Wiesinger,Reserve,Regionalliga Süd,4,False,,
Hamburger SV,2024-06-30,Tim Walter,Senior,2. Bundesliga,2,True,0.85,
VfB Stuttgart,2019-12-23,Tim Walter,Senior,Bundesliga,1,True,0.85,
Holstein Kiel,2019-06-30,Tim Walter,Senior,2. Bundesliga,2,False,,
FC Bayern II,2018-06-30,Tim Walter,Reserve,Regionalliga Bayern,4,False,,
FC Bayern U17,2017-06-30,Holger Seitz,Youth,U-17 Bundesliga,1,False,,
Karlsruhe U19,2015-06-30,Christian Wörns,Youth,U19 Bundesliga,1,False,,
Karlsruhe U17,2014-06-30,Christian Wörns,Youth,U17 Bundesliga,1,False,,
Karlsruhe Yth.,2013-06-30,Olivier Kreuzer,Youth,Under 19 Bundesliga,1,False,,
Karlsruhe U19,2007-06-30,Rainer Ulrich,Youth,U19 Bundesliga,1,False,,
Stuttgart U19,2024-06-30,Armin Reutershahn,Youth,U19 Bundesliga,1,False,,
VfB Stuttgart,2019-06-30,Niko Kovač,Senior,Bundesliga,1,True,0.8,
VfB Stuttgart,2019-05-05,Marcus Weinzierl,Senior,Bundesliga,1,True,0.85,
Stuttgart U19,2019-04-20,Marc Nicolai,Youth,U19 Bundesliga,1,False,,
Stuttgart U17,2018-06-30,Marc Nicolai,Youth,U17 Bundesliga,1,False,,
Stuttgart U16,2016-06-30,Thomas Schneider,Youth,U16 Bundesliga,Youth Tier 1,False,,
St. Kickers U19,2016-01-13,Hans-Joachim Watzke,Youth,U19 Bundesliga,1,True,0.8,
TSG Balingen,2014-06-30,Rainer Scharinger,Senior,Regionalliga Südwest,4,False,,
Balingen U19,2013-06-30,Rainer Adrion,Youth,U19 Bundesliga South/Southwest,1,False,,
TSG Balingen,2013-06-30,Rainer Scharinger,Senior,Regionalliga Süd,4,False,,
Spartak Moscow,2021-05-31,Domenico Tedesco,Senior,Russian Premier League,1,True,0.85,
Stuttgart II,2019-06-30,Tomislav Stipić,Reserve,Regionalliga Südwest,4,False,,
VfB Stuttgart,2019-03-31, Markus Weinzierl,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2018-10-09,Tayfun Korkut,Senior,Bundesliga,1,True,0.85,
Stuttgart II,2018-06-30,Tomoaki Makino,Reserve,Regionalliga Südwest,4,False,,
Stuttgart II,2016-12-31,Tomislav Stipić,Reserve,Regionalliga Südwest,4,False,,
VfB Stuttgart,2016-09-21,Jos Luhukay,Senior,Bundesliga,1,True,0.85,
Stuttgart II,2016-09-14,Tomislav Stipić,Reserve,3. Liga,Third Tier,True,0.85,
Stuttgart U16,2014-06-30,Thomas Schneider,Youth,U16 Bundesliga,Youth Tier 1,False,,
Stuttgart Yth.,2014-06-30,Thomas Schneider,Youth,U19 Bundesliga,1,False,,
Viktoria Köln,2018-06-30,Oliver Zapel,Senior,3. Liga,Third Tier,False,,
FC St. Pauli,2017-12-07,Oliver Reck,Senior,2. Bundesliga,2,True,0.85,
VfB Stuttgart,2016-11-01,Jos Luhukay,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2016-09-14,Jos Luhukay,Senior,Bundesliga,1,True,0.85,
Rah Ahan,2015-03-02,Mansour Ebrahimzadeh,Senior,Iran Pro League,1,True,0.8,
Dynamo Dresden,2014-06-30,Oliver Reck,Senior,2. Bundesliga,2,True,0.85,
RW Essen,2006-11-17,Uwe Neuhaus,Senior,Regionalliga Nord,3,True,0.85,
RW Essen,2008-03-23,Heiko Scholz,Senior,Regionalliga Nord,3,True,0.85,
1860 Munich,2004-04-18,Falko Götz,Senior,2. Bundesliga,2,True,0.85,
E. Frankfurt,2001-01-25,Felix Magath,Senior,Bundesliga,1,True,0.85,
Frankfurt U19,2022-06-30,Rudolf Bommer,Youth,U19 Bundesliga,1,False,,
Arm. Bielefeld,2017-03-14,Norbert Meier,Senior,2. Bundesliga,2,True,0.85,
VfB Stuttgart,2016-06-30,Jürgen Kramny,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2015-12-20,Alexander Zorniger,Senior,Bundesliga,1,True,0.85,
Stuttgart II,2015-11-23,Jürgen Kramny,Reserve,3. Liga,Third Tier,True,0.85,
Stuttgart U19,2011-06-30,Thomas Schneider,Youth,U19 Bundesliga,1,False,,
VfB Stuttgart,2010-12-12,Jens Keller,Senior,Bundesliga,1,True,0.85,
Stuttgart U19,2010-10-13,Thomas Schneider,Youth,U19 Bundesliga,1,True,0.8,
1.FSV Mainz 05,2009-08-03,Jürgen Klopp,Senior,Bundesliga,1,False,,
Mainz 05 U19,2008-06-30,Thomas Tuchel,Youth,U-19 Bundesliga,1,False,,
Apol. Limassol,2022-08-10,Sakis Anastasiadis,Senior,Cypriot First Division,1,True,0.8,
Bröndby IF,2019-02-18,Alexander Zorniger,Senior,Superliga,1,True,0.85,
VfB Stuttgart,2015-11-24,Alexander Zorniger,Senior,Bundesliga,1,True,0.85,
RB Leipzig,2015-02-11,Tomas Oral,Senior,3. Liga,Third Tier,True,0.85,
Sonnenhof-Gr.,2012-06-28,Uwe Rapolder,Senior,3. Liga,Third Tier,False,,
Norm. Gmünd,2009-06-30,Werner Lorant,Senior,Regionalliga Süd,4,True,0.8,
VfB Stuttgart,2014-03-09,Thomas Schneider,Senior,Bundesliga,1,True,0.85,
Stuttgart U17,2013-08-26,Thomas Schneider,Youth,U17 Bundesliga,1,False,,
FC Dingolfing,2010-06-30,Thomas Richter,Senior,Landesliga Bayern-Süd,5,False,,
Dingolfing U19,2009-01-25,Hermann Gerland,Youth,U19 Bundesliga,1,False,,
Stuttgart II,2009-06-30,Rainer Adrion,Reserve,Regionalliga Süd,4,False,,
Stuttg. Kickers,2003-10-15,Marcus Kauczinski,Senior,2. Bundesliga,2,True,0.85,
Unterhaching,2002-04-02,Wolfgang Frank,Senior,2. Bundesliga,2,True,0.85,
VfB Stuttgart,1999-05-03,Joachim Löw,Senior,Bundesliga,1,True,0.8,
VfB Stuttgart,1998-06-30,Joachim Löw,Senior,Bundesliga,1,False,,
Stuttgart II,1997-06-30,Willi Entenmann,Reserve,Regionalliga Süd,3,False,,
VfR Pforzheim,1995-06-30,Werner Roth,Senior,Oberliga Baden-Württemberg,3,True,0.8,
SSV Reutlingen,1994-04-23,Willi Entenmann,Senior,2. Bundesliga,2,True,0.85,
Unterhaching,1993-05-10,Lorenz-Günther Köstner,Senior,2. Bundesliga,2,True,0.8,
Ludwigsburg 07,2013-06-30,Rainer Kraft,Senior,Regionalliga Süd,4,False,0.2,
Werder Bremen,2021-05-31,Thomas Schaaf,Senior,Bundesliga,1,False,,
SD Luneng,2017-11-30,Felix Magath,Senior,Chinese Super League,1,True,0.85,
Hannover 96,2016-04-03,Thomas Schaaf,Senior,Bundesliga,1,True,0.85,
Al-Salmiya SC,2016-01-01,Mohammed Dakheel,Senior,Kuwait Premier League,1,True,0.8,
E. Frankfurt,2015-06-30,Thomas Schaaf,Senior,Bundesliga,1,True,0.85,
Werder Bremen,2013-05-25,Thomas Schaaf,Senior,Bundesliga,1,False,,
B. Leverkusen,2001-06-30,Klaus Toppmöller,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,1998-12-31,Joachim Löw,Senior,Bundesliga,1,True,0.8,
VfB Stuttgart,1998-12-05,Joachim Löw,Senior,Bundesliga,1,True,0.85,
SV Meppen,1998-06-30,Horst Ehrmantraut,Senior,Regionalliga Nord,3,True,0.8,
Hamburger SV,1997-05-31,Benno Möhlmann,Senior,Bundesliga,1,True,0.8,
Al-Khor SC,2021-11-07,Wagner Lopes,Senior,Qatar Stars League,1,True,0.85,
FC Baniyas,2020-06-23,Winfried Schäfer,Senior,UAE Pro League,1,True,0.8,
Esteghlal FC ,2019-04-29,Winfried Schäfer,Senior,Iran Pro League,1,True,0.85,
Muangthong Utd.,2013-07-16,Slaviša Jokanović,Senior,Thai Premier League,1,True,0.8,
FC Baku,2011-01-17,Winnfried Schäfer,Senior,Azerbaijan Premier League,1,True,0.85,
Al-Ain FC,2009-12-02,Walter Zenga,Senior,UAE Pro League,1,True,0.85,
Al-Ahli (UAE),2007-02-19,Reinhard Fabisch,Senior,UAE Pro League,1,True,0.85,
VfB Stuttgart,1998-12-04,Joachim Löw,Senior,Bundesliga,1,True,0.85,
Karlsruher SC,1998-03-25,Jörg Berger,Senior,2. Bundesliga,2,True,0.85,
Bor. M'gladbach,1986-06-30,Jupp Heynckes,Senior,Bundesliga,1,False,,
M'gladbach II,1985-06-30,Horst Köppel,Reserve,Oberliga Nordrhein,3,False,,
FC Tirol,2002-06-30,Kurt Jara,Senior,Austrian Bundesliga,1,True,0.8,
Adanaspor,2001-03-01,Rıza Çalımbay,Senior,Süper Lig,1,True,0.8,
Karlsruher SC,2000-04-19,Joachim Löw,Senior,2. Bundesliga,2,True,0.85,
Fenerbahce,1999-06-30,Lazlo Bölöni,Senior,Süper Lig,1,True,0.8,
VfB Stuttgart,1996-09-20,Rolf Fringer,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,1996-08-13,Rolf Fringer,Senior,Bundesliga,1,True,0.85,
FC Frauenfeld,1995-06-30,Kurt Jara,Senior,Nationalliga B,2,True,0.8,
Winterthur Yth.,1994-06-30,Kurt Müller,Youth,Swiss Youth League,Youth Tier 1,False,0.2,
FC Luzern,2016-01-07,Carlos Bernegger,Senior,Swiss Super League,1,True,0.85,
FC Zürich,2012-11-26,Urs Fischer,Senior,Swiss Super League,1,True,0.85,
FC Luzern,2011-05-02,Christian Brand,Senior,Swiss Super League,1,True,0.8,
FC St. Gallen,2007-10-08,Rolf Fringer,Senior,Swiss Super League,1,True,0.85,
PAOK Salonika,2005-02-18,Angelos Anastasiadis,Senior,Super League Greece,1,True,0.8,
Apol. Limassol,2004-06-30,Giannis Matzourakis,Senior,Cypriot First Division,1,True,0.8,
Al-Wahda FC,2003-06-30,Jan Versleijen,Senior,UAE Pro League,1,True,0.8,
FC Aarau,2002-06-30,Rolf Fringer,Senior,Swiss Super League,1,True,0.8,
Grasshoppers,1998-12-17,Köbi Kuhn,Senior,Swiss Super League,1,True,0.8,
VfB Stuttgart,1996-08-14,Rolf Fringer,Senior,Bundesliga,1,True,0.85,
FC Aarau,1995-06-30,Kurt Müller,Senior,Swiss Super League,1,True,0.8,
FC Schaffhausen,1992-06-30,Kurt Müller,Senior,Nationalliga B,2,True,0.8,
FC Altdorf,1987-06-30,Fritz Künzli,Senior,Nationalliga B,2,True,0.8,
SGV Freiberg,2004-11-08,Frank Wormuth,Senior,Regionalliga Süd,3,True,0.85,
SV Sandhausen,2002-10-17,Lars Schmidt,Senior,Regionalliga Süd,3,True,0.85,
VfR Aalen,2001-08-14,Slobodan Čačić,Senior,Regionalliga Süd,3,True,0.85,
SV Sandhausen,2000-06-30,Lars Schmidt,Senior,Regionalliga Süd,3,True,0.8,
Unterhaching,1998-06-30,Lorenz-Günther Köstner,Senior,2. Bundesliga,2,False,,
1.FC Nuremberg,1997-08-30,Felix Magath,Senior,Bundesliga,1,True,0.85,
Stuttgart II,1996-05-03,Willi Entenmann,Reserve,Regionalliga Süd,3,False,,
1.FC Nuremberg,1993-11-09,Willi Entenmann,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,1990-11-19, Willi Entenmann,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,1986-06-30,Helmut Benthaus,Senior,Bundesliga,1,False,,
VfB Stuttgart,1986-03-04,Helmut Benthaus,Senior,Bundesliga,1,True,0.85,
TJ Teda,2015-12-17,František Komňacký,Senior,Czech First League,1,True,0.8,
SY Shenbei,2012-05-01,Li Guangi,Senior,China League One,2,True,0.8,
TJ Teda,2011-12-31,Liu Zhicai,Senior,Chinese Super League,1,True,0.8,
CQ Lifan,2009-11-30,Wang Baoshan,Senior,Chinese Super League,1,True,0.8,
Piroozi FC,2006-08-10,Ali Daei,Senior,Iran Pro League,1,True,0.8,
Stuttg. Kickers,2002-11-21,Marcus Kauczinski,Senior,2. Bundesliga,2,True,0.85,
Omonia Nikosia,2000-11-30,Dušan Uhrin,Senior,Cypriot First Division,1,True,0.8,
Paniliakos,2000-06-30,Giannis Kollias,Senior,Beta Ethniki,2,True,0.8,
PAOK Salonika,1999-11-28,Dušan Bajević,Senior,Super League Greece,1,True,0.85,
RSC Anderlecht,1998-09-17,Aimé Anthuenis,Senior,Belgian Pro League,1,True,0.85,
Feyenoord,1997-10-27,Willem van Hanegem,Senior,Eredivisie,1,True,0.85,
PAOK Salonika,1995-10-01,Aimiliaños,Senior,Super League Greece,1,True,0.8,
Standard Liège,1993-10-25,Arie Haan,Senior,Belgian First Division,1,True,0.85,
1.FC Nuremberg,1991-06-30,Arie Haan,Senior,Bundesliga,1,True,0.8,
VfB Stuttgart,1990-03-26,Arie Haan,Senior,Bundesliga,1,True,0.85,
RSC Anderlecht,1987-06-30,Paul Van Himst,Senior,Belgian First Division,1,False,,
Royal Antwerp,1985-12-31,Georges Heylens,Senior,Belgian First Division,1,True,0.8,
Bayern Munich,2014-06-30,Jupp Heynckes,Senior,Bundesliga,1,False,,
FC Bayern U19,2001-06-30,Werner Kern,Youth,U19 Bundesliga,1,False,,
FC Luzern,1998-11-01,Rolf Fringer,Senior,Swiss Super League,1,True,0.8,
Hannover 96,1996-03-25,Ewald Lienen,Senior,Bundesliga,1,True,0.85,
Al-Ahli (UAE),1994-06-30,Mahdi Ali,Senior,UAE Pro League,1,True,0.8,
Hamburger SV,1992-09-21,Erfan Hochdörfer,Senior,Bundesliga,1,True,0.85,
Bayern Munich,1991-10-14,Jupp Heynckes,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,1987-06-30,Helmut Benthaus,Senior,Bundesliga,1,False,,
Bayern Munich,1986-06-30,Udo Lattek,Senior,Bundesliga,1,True,0.8,
OSC Bremerhaven,1982-04-26,Herbert Burdenski,Senior,Oberliga Nord,3,True,0.85,
OSC Bremerhaven,1980-06-30,Herbert Burdenski,Senior,Oberliga Nord,3,True,0.8,
OSC Bremerhaven,1979-11-21,Herbert Burdenski,Senior,Oberliga Nord,3,True,0.85,
Dinamo Zagreb,2004-12-31,Nikola Jurčević,Senior,Prva HNL,1,True,0.8,
LASK,1999-01-21,Wolfgang Schwarz,Senior,Austrian Bundesliga,1,True,0.8,
Fenerbahce,1998-05-05,Lazlo Bölöni,Senior,Süper Lig,1,True,0.8,
Casino Salzburg,1995-08-29,Otto Barić,Senior,Austrian Bundesliga,1,True,0.8,
Vorwärts Steyr,1991-05-04,Helmut Senekowitsch,Senior,Austrian Bundesliga,1,True,0.8,
Sturm Graz,1989-06-30,Otto Barić,Senior,Austrian Bundesliga,1,True,0.8,
Rapid Vienna,1988-09-11,Otto Barić,Senior,Austrian Bundesliga,1,True,0.85,
Rapid Vienna,1985-06-30,Ladislav Jirasek,Senior,Austrian Bundesliga,1,True,0.8,
Sturm Graz,1982-06-30,Otto Barić,Senior,Austrian Bundesliga,1,True,0.8,
Dinamo Zagreb,1976-06-30,Rajko Mitić,Senior,Yugoslav First League,1,True,0.8,
LASK,1974-03-04,Friedrich Schwarz,Senior,Austrian Bundesliga,1,True,0.8,
Wattens-Wacker,1972-05-08,Eugen Meier,Senior,Austrian Bundesliga,1,True,0.85,
Germ. Wiesbaden,1970-06-30,Heinz-Otto Höher,Senior,Regionalliga Süd,2,True,0.8,
FC Basel,1987-06-30,Helmut Benthaus,Senior,Swiss Super League,1,False,,
VfB Stuttgart,1985-06-30,Helmut Benthaus,Senior,Bundesliga,1,True,0.8,
FC Basel,1982-06-30,Helmut Benthaus,Senior,Swiss Super League,1,False,,
FC 07 Bensheim,2013-12-31,Thomas Brendel,Senior,Hessenliga,5,True,0.8,
SKG Ober-Beerbach,2013-06-30,Rudolf Bommer,Senior,Oberliga Baden-Württemberg,5,False,,
SV Winterkasten,2010-02-28,Wolfgang Wolf,Senior,Regionalliga West,4,True,0.85,
G. Ober-Roden,2006-06-30,Frank Schmidt,Senior,Oberliga Hessen,4,False,,
DJK Waldberg,1999-07-26,Heinz Höher,Senior,Regionalliga Süd,3,True,0.85,
Darmstadt 98,1998-05-17,Wolfgang Sidka,Senior,2. Bundesliga,2,True,0.85,
VfR Bürstadt,1996-10-10,Werner Olk,Senior,Regionalliga Süd,3,True,0.8,
K. Offenbach,1994-10-03,Felix Latz,Senior,2. Bundesliga,2,True,0.85,
SG Egelsbach,1991-06-30,Walter Müller,Senior,Oberliga Hessen,3,False,,
LASK,1989-07-21,Helmut Senekowitsch,Senior,Austrian Bundesliga,1,True,0.8,
RW Essen,1988-11-20,Willi Lippens,Senior,2. Bundesliga,2,True,0.85,
Aschaffenburg,1987-12-20,Günter Sebert,Senior,Oberliga Bayern,3,True,0.8,
Karlsruher SC,1986-04-25,Werner Olk,Senior,2. Bundesliga,2,True,0.8,
VfR Bürstadt,1985-03-25,Lothar Buchmann,Senior,2. Bundesliga,2,True,0.8,
K. Offenbach,1984-03-15,Fritz Schollmeyer,Senior,2. Bundesliga,2,True,0.85,
E. Frankfurt,1982-06-30,Lothar Buchmann,Senior,Bundesliga,1,True,0.8,
VfB Stuttgart,1980-06-30,Hermann Eppenhoff,Senior,Bundesliga,1,True,0.8,
Darmstadt 98,1979-04-11,Udo Klug,Senior,2. Bundesliga,2,True,0.85,
VfR OLI Bürstadt,1976-06-30,Heinz Oswald,Senior,Regionalliga Süd,2,False,,
VfB Stuttgart,1976-06-30,Hermann Eppenhoff,Senior,Bundesliga,1,True,0.8,
Stuttgart U19,1973-06-30,Willi Entenmann,Youth,U19 Bundesliga,Youth,False,,
VfB Stuttgart,1972-06-30,Branko Zebec,Senior,Bundesliga,1,True,0.8,
Stuttgart II,1972-03-31,Franz Seybold,Reserve,Regionalliga Süd,2,False,,
Hassia Bingen,2001-04-30,Wolfgang Jerat,Senior,Oberliga Südwest,4,True,0.8,
Frankfurt Yth.,1999-09-30,Falko Götz,Youth,U-19 Bundesliga,Youth Top Tier,True,0.8,
FV 04 Würzburg,1980-06-30,Heinz Elzner,Senior,Bayernliga,3,False,,
Arm. Hannover,1979-11-28,Antoni Brzik,Senior,Bundesliga,1,True,0.85,
FC Bayern Hof,1978-05-05,Heinz Elzner,Senior,2. Bundesliga,2,True,0.8,
FK Pirmasens,1977-06-30,Helmut Richert,Senior,Regionalliga Südwest,2,True,0.8,
VfB Stuttgart,1976-03-29,Hermann Eppenhoff,Senior,Bundesliga,1,True,0.8,
Schweinfurt 05,1975-06-30,Heinz Elzner,Senior,Regionalliga Süd,2,True,0.8,
US Tournai,1974-06-30,Émile Vergucht,Senior,Belgian Second Division,2,True,0.8,
KAA Gent,1973-06-30,Ernst Happel,Senior,Belgian First Division,1,False,,
Heidenheimer SB,1978-09-13,Hans-Dieter Roos,Senior,2. Bundesliga,2,True,0.85,
VfB Stuttgart,1974-12-13,Hermann Eppenhoff,Senior,Bundesliga,1,True,0.8,
Stuttg. Kickers,1974-09-15,Gerd Menne,Senior,2. Bundesliga,2,True,0.8,
VfB Stuttgart,1970-06-30,Albert Sing,Senior,Bundesliga,1,True,0.8,
VfB Stuttgart,1965-03-07,Rudi Gutendorf,Senior,Bundesliga,1,True,0.8,
Ludwigsburg 07,1972-03-26,Kurt Sommerlatt,Senior,Regionalliga Süd,2,True,0.85,
Karlsruher SC,1971-05-21,Kurt Sommerlatt,Senior,Bundesliga,1,True,0.8,
K. Offenbach,1968-03-15,Zlatko Čajkovski,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,1965-02-24,Rudi Gutendorf,Senior,Bundesliga,1,True,0.8,
E. Braunschweig,1960-06-30,Hermann Lindemann,Senior,Oberliga Nord,1,False,,
1.FC Köln,1955-06-30,Hennes Weisweiler,Senior,Oberliga West,1,False,,
Eckernförder SV,1954-06-30,Heinrich Schütz,Senior,Oberliga Nord,1,False,,
Itzehoer SV,1953-06-30,Hermann Rasselnberg,Senior,Oberliga Nord,1,False,,
Stuttg. Kickers,1969-06-30,Rudolf Kröner,Senior,Regionalliga Süd,2,False,,
SSV Reutlingen,1966-06-30,Rudi Faßnacht,Senior,Regionalliga Süd,2,True,0.8,
FC Zürich,1962-06-30,Theodor Lohrmann,Senior,Nationalliga A,1,True,0.8,
VfB Stuttgart,1960-06-30,Kurt Baluses,Senior,Oberliga Süd,1,True,0.8,
