club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Mantova,1972-01-10,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Hellas Verona,1970-11-30,Giovanni Malvestiti,Senior,Serie A,1,True,0.8,
AC Pisa,1969-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Potenza SC,1966-06-30,Giovanni Meregalli,Senior,Serie D,4,True,0.8,
Cesena,1965-06-30,Mario Perazzetti,Senior,Serie B,2,False,,
Rimini,1962-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Rimini,1960-06-30,Mario Sacerdoti,Senior,Serie C,Third Tier,True,0.8,
Cesena,1959-06-30,Mario Perazzetti,Senior,Serie C,Third Tier,False,,
AC Pisa,1971-11-29,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Arezzo,1970-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Hellas Verona,1967-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
Hellas Verona,1964-06-30,Giovanni Varglien,Senior,Serie A,1,False,0.0,
Hellas Verona,1962-06-30,Giovanni Battista Fabbri,Senior,Serie A,1,False,0.0,
Arezzo,1960-06-30,Giuseppe Galluzzi,Senior,Serie C,Third Tier,False,0.0,
Vigevano,1959-01-18,Giuseppe Viani,Senior,Italian Serie C,Third Tier,False,0.0,
Sambenedettese,1957-02-03,Giuseppe Viani,Senior,Serie C,Third Tier,True,0.8,
SPAL,1955-06-30,Giuseppe Kieffu,Senior,Serie B,2,True,0.8,
Arezzo,1952-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Mantova,1951-06-30,Giuseppe Galluzzi,Senior,Serie C,Third Tier,True,0.8,
Verona,1949-11-06,Pietro Arcari,Senior,Italian Serie A,1,True,0.8,
Legnano,1971-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Palermo,1966-06-30,Ferruccio Valcareggi,Senior,Serie A,1,True,0.8,
Hellas Verona,1964-05-17,Giovanni Varglien,Senior,Serie A,1,True,0.8,
Lazio,1962-10-07,Tommaso Mauro,Senior,Serie A,1,True,0.8,
Novara,1962-03-18,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Hellas Verona,1959-01-18,Confortola,Senior,Serie A,1,True,0.8,
Atalanta,1975-06-30,Pipo Patisso,Senior,Serie A,1,True,0.8,
Chieti,1970-06-30,Giovanni Meregalli,Senior,Serie D,4,False,0.0,
Città di Lecco,1968-01-08,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Reggiana,1962-06-30,Giuseppe Galluzzi,Senior,Serie C,Third Tier,True,0.8,
Città di Lecco,1961-12-25,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,True,0.8,
Verona,1958-05-05,Ferruccio Valcareggi,Senior,Serie A,1,False,0.0,
Verona,1955-02-01,Ferruccio Valcareggi,Senior,Serie A,1,False,0.0,
Verona,1953-03-23,Raffaele Trucco,Senior,Serie A,1,True,0.8,
Novara,1956-11-25,Giovanni Varglien,Senior,Serie A,1,True,0.8,
Pro Patria,1954-06-30,Giovanni Ferrari,Senior,Serie B,2,True,0.8,
Verona,1954-01-31,Confortola,Senior,Italian Serie A,1,True,0.8,
Fanfulla,1953-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Vis Sauro Pesaro,1961-06-30,Giuseppe Galluzzi,Senior,Serie C,Third Tier,False,0.0,
Zenit Modena,1959-06-30,Giuseppe Viani,Senior,Italian Serie C,Third Tier,True,0.8,
Verona,1953-06-30,Giuseppe Viani,Senior,Italian Serie A,1,True,0.8,
Bologna,1952-06-30,Giuseppe Galluzzi,Senior,Serie A,1,True,0.8,
Bologna,1948-06-30,Giuseppe Galluzzi,Senior,Serie A,1,True,0.8,
Centese ,1947-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Livorno,1939-03-06,Giovanni Battista Re Cecchi,Senior,Serie B,2,True,0.8,
Piombino,1938-06-30,Giuseppe Capozzi,Senior,Italian Serie C,Third Tier,True,0.8,
Palermo,1935-12-02,Giovanni Battista Galluzzi,Senior,Serie B,2,True,0.8,
Siracusa,1935-06-30,G. Malavolta,Senior,Italian Football Championship,Tier 1,True,0.8,
Livorno,1934-06-30,Giovanni Battista Re Cecchi,Senior,Serie B,2,True,0.8,
Bologna,1932-06-30,Lajos Czeizler,Senior,Italian Football Championship,1,True,0.8,
Verona,1951-06-30,Giuseppe Viani,Senior,Italian Serie A,1,False,0.0,
Alessandria,1967-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
Alessandria,1966-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
Palermo,1964-11-02,Ferruccio Valcareggi,Senior,Serie A,1,True,0.8,
Palermo,1963-12-31,Ferruccio Valcareggi,Senior,Serie A,1,True,0.8,
Prato,1962-06-30,Giuseppe Galli,Senior,Serie C,Third Tier,True,0.8,
Fenerbahce,1961-12-19,László Székely,Senior,Süper Lig,1,True,0.8,
Karagümrük GK,1959-09-27,László Székely,Senior,Turkish First Football League,1,True,0.8,
Beykozspor,1959-01-01,Mehmet Ali,Senior,Turkish Football Championship,Second Tier,True,0.8,
Vefaspor,1958-11-24,Mehmet Ali Usta,Senior,Cyprus First Division,2,True,0.8,
Adalet GK,1958-01-16,Mehmet Ali,Senior,Turkish Football Championship,First Tier,False,0.0,
Fenerbahce,1957-05-10,László Székely,Senior,Süper Lig,1,True,0.8,
Galatasaray,1954-06-30,Munib Cemal Karas,Senior,Turkish First Football League,1,True,0.8,
Fenerbahce,1953-09-28,Refik Anadol,Senior,Turkish First Football League,1,False,,
Verona,1950-01-16,Confortola,Senior,Italian Serie A,1,True,0.8,
Hakoah Wien,1947-06-30,Zeev Ben-Arie,Senior,Austrian Football Bundesliga,1,False,0.0,
Modena,1969-01-06,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Hellas,1929-06-30,Ferruccio Galli,Senior,Italian Football Championship,1,True,0.8,
Padova,1930-07-06,Giuseppe Capello,Senior,Italian Football Championship,Tier 1,True,0.8,
Brescia,1932-06-30,Ferruccio Novo,Senior,Italian Football Championship,First Tier,False,0.0,
Hellas,1926-06-30,Ezio Galli,Senior,Italian Football Championship,1,True,0.8,
Legnano,1925-06-30,Ferruccio Novo,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
Brescia,1923-06-30,Ferruccio Quargnali,Senior,Italian Football Championship,1,False,0.0,
Hellas,1924-06-30,Ferruccio Galli,Senior,Italian Football Championship,1,True,0.8,
LR Vicenza,2022-11-07,Roberto Occhiuto,Senior,Serie C,4,True,0.8,
Catania,2022-04-09,Gianluca Atzori,Senior,Serie B,2,True,0.8,
Trapani,2019-12-17,Davide Nicola,Senior,Serie C,3,True,0.8,
Juventus U19,2019-06-30,Marco Baroni,Youth,Italian Youth League,Youth,False,0.0,
Juventus YL,2019-06-30,Massimo Olivieri,Youth,Italian Youth League,Youth,False,0.0,
Roma U17,2018-06-30,Gianluca Grassadonia,Youth,Italian Youth League,Youth,False,0.0,
Imolese,2017-05-26,Gianluca Atzeni,Senior,Serie C,4,True,0.8,
Lucchese,2016-03-08,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Lucchese,2015-10-27,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Sestri Levante,2015-06-18,Gianluca Atzori,Senior,Serie D,4,True,0.8,
Bologna U19,2013-06-30,Pierluigi Casiraghi,Youth,Italian Youth League,Youth,False,0.0,
Bologna Youth,2012-06-30,Delio Rossi,Youth,Italian Youth League,Youth,False,0.0,
Spezia Calcio,2024-06-30,Vincenzo Italiano,Senior,Serie A,1,False,0.0,
Cremonese,2023-01-14,Ivo Pulga,Senior,Serie B,2,True,0.8,
Reggio Audace,2021-05-24,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
UC AlbinoLeffe,2018-11-26,Gianluca Pagliuca,Senior,Serie C,3,True,0.8,
Pistoiese,2016-04-12,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Tuttocuoio,2015-06-12,Gianluca Atzori,Senior,Serie D,4,True,0.8,
Quarrata,2007-10-01,Giovanni Bucchi,Senior,Serie C2,4,True,0.8,
Quarrata,2004-06-30,Giovanni Bui,Senior,Italian Serie D,4,True,0.8,
Cosenza,2024-06-30,Marcello Melani,Senior,Serie C,3,True,0.8,
Benevento,2022-09-20,Filippo Inzaghi,Senior,Serie B,2,False,0.0,
Juve Stabia ,2020-08-04,Fabio Pecchia,Senior,Serie C,Third Tier,True,0.8,
Juve Stabia ,2017-06-30,Davide Nicola,Senior,Serie B,2,True,0.8,
Reggiana,2024-06-30,Michele Cerbone,Senior,Serie C,Third Tier,True,0.8,
Frosinone,2021-03-22,Alessio Dionisi,Senior,Serie B,2,True,0.8,
Miami FC,2017-11-30,Gonzalo Peralta,Senior,USL,2,True,0.8,
AC Milan YL,2022-04-28,Gianluca Tresoldi,Youth,Italian Youth League,Youth,False,0.0,
Milan U19,2022-04-28,Gianluca Tresoldi,Youth,Italian Youth League,Youth,False,0.0,
Maceratese,2017-06-30,Gianluca Albertini,Senior,Serie D,4,True,0.8,
Foligno,2015-09-22,Daniele De Santis,Senior,Serie C,4,True,0.8,
Gualdo,2015-06-17,Gianluca Silvestri,Senior,Serie D,4,True,0.8,
Castel Rigone,2013-03-25,Gianluca Atzori,Senior,Serie D,4,True,0.8,
Foligno,2011-04-20,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Foligno U19,2010-12-13,Gianluca Albertini,Youth,Italian Youth League,Tier 4,True,0.8,
Ascoli,2023-02-04,Gianluca Pagliuca,Senior,Serie C,4,True,0.8,
Triestina,2022-06-13,Gianluca Colombo,Senior,Serie D,4,True,0.8,
Empoli,2019-11-12,Luis Milla,Senior,Serie A,1,True,0.8,
Benevento,2019-06-17,Filippo Inzaghi,Senior,Serie A,1,True,0.8,
Sassuolo,2017-11-27,Eusebio Di Francesco,Senior,Serie A,1,True,0.8,
Maceratese,2016-06-14,Gianluca Silvestri,Senior,Serie D,4,True,0.8,
Torres,2015-06-30,Juan Manuel Lillo,Senior,Segunda División B,3,True,0.8,
AS Gubbio,2014-01-15,Gianluca Atzori,Senior,Serie D,4,True,0.8,
Pescara,2013-06-07,Zdeněk Zeman,Senior,Serie B,2,True,0.8,
Pescara U19,2013-03-04,Gianluca Atzori,Youth,Italian Youth Championship,Youth,True,0.8,
Arezzo,2021-01-17,Federico Girgi,Senior,Serie D,4,True,0.8,
Catania,2019-10-21,Giovanni Tedesco,Senior,Serie B,2,True,0.8,
Cesena,2017-09-30,Eusebio Di Francesco,Senior,Serie A,1,True,0.8,
Bari,2016-06-30,Andrea Camplone,Senior,Serie B,2,True,0.8,
Virtus Lanciano,2011-06-30,Gianluca Silvestri,Senior,Serie C1,Third Tier,True,0.8,
Benevento,2010-04-11,Cafu,Senior,Serie B,2,True,0.8,
Cavese,2009-06-03,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
Martina,2008-02-17,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Pescara,2007-08-18,Giovanni Fontana,Senior,Serie B,2,True,0.8,
Lanciano,2007-06-30,Giancarlo Fava,Senior,Serie C1,3,True,0.8,
Lanciano,2007-02-07,Giancarlo Fava,Senior,Serie C1,3,True,0.8,
Penne,2006-06-30,Giancarlo Fava,Senior,Serie D,4,True,0.8,
Alba Adriat.,2004-06-30,Giovanni Fontana,Senior,Slovenian Second League,Third Tier,True,0.8,
Penne,2003-06-30,Giancarlo Fava,Senior,Serie D,4,True,0.8,
Ternana,2023-06-21,Fabrizio Castellazzi,Senior,Serie C,3,True,0.8,
Ternana,2022-11-26,Fabrizio Castellazzi,Senior,Serie C,3,True,0.8,
Catania,2020-07-29,Gianluca Atzori,Senior,Serie B,2,True,0.8,
AS Livorno,2018-11-06,Sergio Campagnuccio,Senior,Serie B,2,True,0.8,
Catania,2018-07-04,Gianluca Atzori,Senior,Serie B,2,True,0.8,
ACR Messina,2017-06-30,Ciro Ferrara,Senior,Serie C,4,True,0.8,
Tuttocuoio,2016-04-26,Gianluca Atzori,Senior,Serie D,4,True,0.8,
Pistoiese,2015-02-09,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Viareggio,2014-06-30,Gianluca Pagliuca,Youth,Italian Youth League,Youth,False,0.0,
Parma U17,2013-06-24,Gianluigi Viale,Youth,Italian Youth League,Youth,False,0.0,
Matelica,2019-09-30,Gianluca Cologna,Senior,Serie D,4,False,0.0,
Gavorrano,2018-10-09,Gianluca Ferrigno,Senior,Serie D,4,True,0.8,
L'Aquila,2018-06-09,Gianluca Silvestri,Senior,Serie D,4,True,0.8,
Foligno,2016-02-25,Daniele De Rossi,Senior,Serie C,4,True,0.8,
Taranto,2015-03-23,Gennaro Ruotolo,Senior,Serie D,4,True,0.8,
Reggiana,2014-02-10,Reja,Senior,Serie B,2,True,0.8,
Sansepolcro,2010-06-30,Gianluca Albertini,Senior,Italian Eccellenza,4th Tier,True,0.8,
Recanatese,2025-06-30,Gianluca Silvestri,Senior,Serie D,4,False,0.0,
Ancona,2017-03-16,Gianluca Pagliuca,Senior,Serie D,4,True,0.8,
Udinese Calcio,2016-05-19,Francesco Guidolin,Senior,Serie A,1,True,0.8,
L'Aquila,2014-09-30,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Foligno,2012-06-27,Daniele De Santis,Senior,Serie C1,4,True,0.8,
Foligno,2011-10-13,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Monza ,2008-06-30,Giancarlo Favarin,Senior,Serie C2,4,True,0.8,
Foligno,2007-05-28,Giancarlo Cecconi,Senior,Serie C1,Third Tier,True,0.8,
Valenzana,2006-06-01,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Valenzana,2005-06-30,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Rosetana,2004-06-30,Giovanni Vialli,Senior,Serie C1,Third Tier,True,0.8,
Frosinone,2003-06-30,Gian Piero Gasperini,Senior,Serie C1,Third Tier,False,0.0,
Carrarese,2002-06-30,Giancarlo Favarin,Senior,Serie C1,Third Tier,True,0.8,
Gualdo,2001-06-30,Giuseppe Galasso,Senior,Serie C2,4,True,0.8,
Vis Pesaro,1999-06-30,Giancarlo Fava,Senior,Serie C2,4,True,0.8,
Trapani,1998-06-30,Giovanni Vierchowod,Senior,Serie C1,Third Tier,True,0.8,
Maceratese,1997-06-30,Giorgio Puia,Senior,Serie C2,4,True,0.8,
Maceratese Gio,1995-06-30,Giorgio Puia,Senior,Serie D,4,False,0.0,
Arezzo,2025-06-30,Gianluca Pagliuca,Senior,Serie C,4,True,0.8,
San Donato,2022-05-31,Gianluca Albertini,Senior,Serie D,4,True,0.8,
Gavorrano,2020-06-30,Gianluca Gambino,Senior,Serie D,4,False,0.0,
Pistoiese,2018-10-23,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Pontedera,2017-05-16,Massimo Morgia,Senior,Serie D,4,True,0.8,
Pistoiese,2012-05-30,Gianluca Pagliuca,Senior,Serie D,4,True,0.8,
Lucchese,2011-06-30,Gianluca Silvestri,Senior,Serie D,4,True,0.8,
AC Pisa,2009-11-01,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Foligno,2009-04-18,Giancarlo Favarin,Senior,Serie C1,4,True,0.8,
FC Crotone,2008-05-30,Massimo Morgia,Senior,Serie C1,3,True,0.8,
Sangiovannese,2007-06-26,Giovanni Bucaro,Senior,Serie C1,3,True,0.8,
Lucchese,2005-10-11,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Massese,2005-06-30,Giancarlo Favarin,Senior,Serie D,4,False,0.0,
Grosseto,2003-06-30,Giancarlo Fava,Senior,Serie C2,4,True,0.8,
Poggibonsi,2001-12-01,Giuseppe Galasso,Senior,Serie C2,4,True,0.8,
Sangimignano,2000-06-30,Giovanni Trapattoni,Senior,Serie C1,Third Tier,False,0.0,
RM Firenze,1999-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Roma"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Zdeněk Zeman"",\n    ""end_of_spell"": ""1997-06-30"",\n    ""start_of_spell"": ""1997-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Roma"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Zdeněk Zeman"",\n    ""end_of_spell"": ""1997-06-30"",\n    ""start_of_spell"": ""1997-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  }'}}"
Impruneta,1997-06-30,Giuseppe Galassi,Senior,Italian Football Championship,Serie D,True,0.8,
Sangiovannese,1989-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Castelfiorentin,1987-06-30,Giovanni Meregalli,Senior,Serie C2,4,True,0.8,
Poggibonsi,1985-06-30,Giovanni Galeone,Senior,Serie C2,4,True,0.8,
Grosseto,2014-01-27,Fabrizio Castellazzi,Senior,Serie B,2,True,0.8,
Alghero,2013-10-30,Giovanni Maria,Senior,Serie D,4,True,0.8,
Pescara,2010-01-12,Gian Piero Gasperini,Senior,Serie B,2,True,0.8,
Grosseto,2007-06-05,Giovanni Bucaro,Senior,Serie C1,3,True,0.8,
Torres,2006-06-30,José Mourinho,Senior,La Liga,1,False,0.0,
Avellino,2005-03-27,Giuseppe Palumbo,Senior,Serie C1,Third Tier,True,0.8,
Ittihad Club,2003-06-30,Miodrag Ješić,Senior,Saudi Pro League,1,True,0.8,
FC Crotone,2000-09-27,Giovanni Vavalà,Senior,Serie C1,3,True,0.8,
Ternana,1998-11-16,Giuseppe Papadopulo,Senior,Serie C1,Third Tier,True,0.8,
Acireale,1998-06-30,Giovanni Vierchowod,Senior,Serie C2,4,False,0.0,
Juventus U19,1995-06-30,Giovanni Trapattoni,Youth,Italian Youth League,Youth,False,0.0,
Paganese U19,2021-06-30,Gianluca Grassadonia,Youth,Italian Youth League,Tier 4,False,0.0,
Paganese Youth,2020-06-30,Gianluca Silvestri,Youth,Italian Youth League,Tier 4,False,0.0,
Paganese,2017-08-28,Gennaro Carillo,Senior,Serie C,4,True,0.8,
Paganese U19,2017-05-27,Gianluca Silvestri,Youth,Italian Youth League,Tier 4,False,0.0,
Foligno,2010-12-13,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Foligno U19,2010-04-27,Gianluca Atzeni,Youth,Italian Youth League,Tier 4,False,0.0,
Pontevecchio,2009-06-30,Giorgio Roselli,Senior,Serie D,4,True,0.8,
Grosseto,2016-08-22,Fabrizio Castellazzi,Senior,Serie C,3,True,0.8,
Martina Franca,2016-02-22,Gennaro Ferrara,Senior,Serie D,4,True,0.8,
Rimini,2015-06-21,Gianluca Pagliuca,Senior,Serie D,4,True,0.8,
Torres,2014-07-10,Juan Manuel Lillo,Senior,Segunda División B,Third Tier,True,0.8,
Andria,2012-07-31,Gennaro Ruotolo,Senior,Serie D,4,True,0.8,
Barletta,2012-02-07,Gianluca Silvestri,Senior,Serie D,4,True,0.8,
Salernitana,2009-11-01,Giovanni Bucaro,Senior,Serie B,2,True,0.8,
Arezzo,2009-06-30,Giancarlo Camolelli,Senior,Serie C1,3,True,0.8,
Arezzo,2009-02-24,Giancarlo Cecconi,Senior,Serie C1,Third Tier,True,0.8,
Taranto,2008-06-30,Giancarlo Camolese,Senior,Serie C1,Third Tier,True,0.8,
Teramo,2006-06-30,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Fermana,2005-06-30,Giovanni Fontana,Senior,Serie C1,3,True,0.8,
Giugliano,2004-06-30,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
Ferentino,2002-06-30,Giovanni Fontana,Senior,Italian Serie D,4,True,0.8,
Narnese Calcio,1998-06-30,Giovanni Fontana,Senior,Serie D,4,True,0.8,
Pistoiese,2008-06-30,Giancarlo Favarin,Senior,Serie C1,3,True,0.8,
Grosseto,2006-06-30,Giancarlo Fava,Senior,Serie C1,3,True,0.8,
Benevento,2005-02-02,Giovanni Varglien,Senior,Serie C1,3,True,0.8,
AC Pisa,2002-11-30,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Castel di Sangro,2001-06-30,Giancarlo Righetti,Senior,Serie C2,4,True,0.8,
Cesena,1998-11-16,Giuseppe Caramanno,Senior,Serie B,2,True,0.8,
Cesena U19,1997-01-31,Giuseppe Galbiati,Youth,Italian Youth Championship,Youth,False,0.0,
Nuova Cosenza,2012-01-10,Giuseppe Papadopulo,Senior,Serie D,4,True,0.8,
Cassino,2009-06-30,Giancarlo Fava,Senior,Serie D,4,True,0.8,
Gallipoli,2008-06-30,Giovanni Vavassori,Senior,Serie C2,4,True,0.8,
Messina Peloro,2003-10-09,Cesare Prandelli,Senior,Serie A,1,True,0.8,
Martina,2003-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Andria,2002-06-30,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Chieti,2000-01-09,Giancarlo Fava,Senior,Serie C2,4,True,0.8,
Castrovillari,1999-06-30,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
Cosenza U19,1997-06-30,Giovanni Vierchowod,Youth,Italian Youth Championship,Youth,False,0.0,
Siracusa,1993-06-30,Giovanni Vierchowod,Senior,Serie C2,4,True,0.8,
Cesena,2001-06-30,Giuseppe Papadopulo,Senior,Serie B,2,True,0.8,
Baracca Lugo,1993-06-30,Giuseppe Galassi,Senior,Serie C2,4,True,0.8,
Cesena U19,1990-06-30,Giuseppe Pozzato,Youth,Italian Youth Championship,Youth,False,0.0,
Ancona,1996-06-30,Giuseppe Palumbo,Senior,Serie C1,Third Tier,True,0.8,
Ancona U19,1993-06-30,Giuseppe Galassi,Youth,Italian Youth Championship,Youth,False,0.0,
Asti,1983-06-30,Giancarlo Cadè,Senior,Serie C2,4,True,0.8,
Rimini U19,1982-06-30,Giovanni Meregalli,Youth,Italian Youth Championship,Youth,False,0.0,
Lupa Frascati,1980-06-30,Giovanni Fontana,Senior,Serie C,Third Tier,False,0.0,
Anconitana,1978-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,0.0,
Cesena,1977-06-30,Pietro Ragni,Senior,Serie B,2,True,0.8,
Sangiorgese,1973-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Padova,1998-09-28,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Ancona,1997-04-28,Giovanni Mazzei,Senior,Serie C1,Third Tier,True,0.8,
Ascoli,1995-06-30,Giuseppe Piscopo,Senior,Serie B,2,True,0.8,
Ascoli,1994-10-17,Giovanni Di Canio,Senior,Serie B,2,True,0.8,
Messina,1992-03-02,Giovanni Vierchowod,Senior,Serie C1,Third Tier,True,0.8,
Padova,1991-06-30,Giovanni Caramalà,Senior,Serie C1,Third Tier,True,0.8,
Monopoli,1986-06-30,Giovanni Maiellaro,Senior,Serie C2,4,True,0.8,
Ascoli,1985-06-30,Giovanni Pellegrini,Senior,Serie A,1,True,0.8,
Ascoli,1984-06-30,Giovanni Pellegrini,Senior,Serie A,1,True,0.8,
Ascoli,1981-06-30,Paolo Carosi,Senior,Serie A,1,True,0.8,
Lucchese,1999-06-30,Giovanni Trapattoni,Senior,Serie C1,Third Tier,False,,
Lucchese,1997-03-01,Giovanni Trapattoni,Senior,Serie B,2,True,0.8,
Lucchese,1997-02-14,Giovanni Trapattoni,Senior,Serie B,2,True,0.8,
Lucchese,1995-06-30,Giovanni Trapattoni,Senior,Serie B,2,False,0.0,
Lucchese,1994-06-30,Giancarlo Favarin,Senior,Serie C1,Third Tier,True,0.8,
Como,1988-06-30,Italo Galbiati,Senior,Serie B,2,True,0.8,
Riccione,1978-06-30,Giorgio Giaroli,Senior,Italian Serie D,4,True,0.8,
Taranto,1972-10-08,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Modena,1972-04-02,Bruno Pesaola,Senior,Serie B,2,True,0.8,
Modena,1971-06-30,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Livorno,1969-03-02,Guglielmo Reja,Senior,Serie B,2,True,0.8,
Modena,1967-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Catanzaro,1965-06-30,Giovanni Ferrari,Senior,Serie B,2,True,0.8,
Sambenedettese,1960-06-30,Giuseppe Moretti,Senior,Serie C,Third Tier,False,0.0,
Galatasaray,1960-01-14,Peter Szusza,Senior,Turkish First Football League,1,True,0.8,
Altay SK,1959-06-03,Mehmet Reşat Erikan,Senior,Turkish First Football League,1,True,0.8,
Besiktas,1958-12-03,Kazım Özgür,Senior,Turkish First Football League,1,True,0.8,
Altay SK,1957-06-28,Mehmet Reşat Erikan,Senior,Turkish First Football League,1,True,0.8,
Montevarchi,1991-06-30,Giuseppe Piscopo,Senior,Serie C2,4,True,0.8,
Montevarchi,1987-06-30,Giuseppe Marchiori,Senior,Serie C2,4,False,0.0,
Massese,1984-06-30,Giorgio Puia,Senior,Serie C2,4,True,0.8,
Livorno,1983-06-30,Giovanni Sacco,Senior,Serie C,Third Tier,False,,
AC Siena,1981-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Montevarchi,1980-06-30,Giuseppe Marchiori,Senior,Serie C,Third Tier,True,0.8,
Sangiovannese,1976-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Montevarchi,1973-06-30,Giuseppe Pinzi,Senior,Serie D,4,True,0.8,
Livorno,1972-02-13,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Livorno,1971-06-30,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Livorno,1970-06-30,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Trento,1957-06-30,Giovanni Varglien,Senior,Serie C,3,True,0.8,
Valle d'Aosta,1955-06-30,Giuseppe Moretti,Senior,Italian Serie C,Third Tier,False,0.0,
Palmese,1952-06-30,Giovanni Ferrari,Senior,Serie C,3,True,0.8,
Benevento,1950-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,False,,
SPAL,1949-07-04,Mario Sperone,Senior,Serie B,2,False,0.0,
Sestrese,1947-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,False,0.0,
Lecce,1946-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
Battipagliese,1942-06-30,Giovanni Ferrari,Senior,Italian Serie C,Third Tier,True,0.8,
Salernitana,1941-06-30,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
Liguria,1939-11-19,Giuseppe Galluzzi,Senior,Italian Football Championship,1,False,0.0,
Liguria,1940-06-30,Giuseppe Moretti,Senior,Serie C,3,True,0.8,
Anconitana,1939-06-30,Giuseppe Galluzzi,Senior,Serie C,3,False,0.0,
Salernitana,1938-06-30,Giovanni Battista Reina,Senior,Italian Football Championship,Tier 1,True,0.8,
Mantova,1936-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
